message_id	ttr	speaker	lang	ltype
post3538298	0.69	itka	français	L1
post7445031	0.77	W. Chopin	Russe	L2
post6736371	0.84	Nicomon	Français, Québec ♀	L1
post7440650	0.73	Bartalmission	tchèque	L2
post7438662	0.84	tilt	French French	L1
post7268443	0.82	Chimel	Français	L1
post5063050	0.77	Piotr Ivanovitch	France	L1
post7388757	0.73	OLN	French - France,  ♀	L1
post7390145	0.67	Chimel	Français	L1
post7410235	0.75	OLN	French - France,  ♀	L1
post7214715	0.75	Nicomon	Français, Québec ♀	L1
post7215461	0.79	Chris Spokesperson	English - Ireland	L2
post7418990	0.83	Asmodée	Français	L1
post7417447	0.75	Asmodée	Français	L1
post7416566	0.71	l'apprenti	USA	L2
post7417370	0.68	Donaldos	French - France	L1
post7418392	0.7	l'apprenti	USA	L2
post7415970	0.65	CABEZOTA	french	L1
post7417533	0.65	poliphili	USA-English	L2
post7415641	0.7	Reliure	français	L1
post7413905	0.77	Olinita	Czech	L2
post7415041	0.75	CABEZOTA	french	L1
post7372951	0.77	tilt	French French	L1
post7373483	0.8	Nicomon	Français, Québec ♀	L1
post7390468	0.68	TitTornade	French - France	L1
post7409963	0.74	Chimel	Français	L1
post7410276	0.77	Nicomon	Français, Québec ♀	L1
post7412000	0.75	TitTornade	French - France	L1
post7413258	0.7	TitTornade	French - France	L1
post7413588	0.84	Chimel	Français	L1
post7402733	0.75	Nicomon	Français, Québec ♀	L1
post7338048	0.63	Mauricet	French - France	L1
post7406886	0.75	itka	français	L1
post6994951	0.73	Nanon	français (France)	L1
post7005910	0.74	Nicomon	Français, Québec ♀	L1
post7404197	0.78	Reliure	français	L1
post7389898	0.73	Asmodée	Français	L1
post7397707	0.68	Asmodée	Français	L1
post7400457	0.85	Nicomon	Français, Québec ♀	L1
post7404340	0.81	Nicomon	Français, Québec ♀	L1
post7402308	0.69	Alessia28	Rumania	L2
post7391140	0.7	DaniL	slovène	L2
post7391672	0.7	DaniL	slovène	L2
post7391845	0.72	nicduf	français	L1
post7393167	0.73	JiPiJou	French	L1
post7393285	0.71	Chimel	Français	L1
post7395174	0.77	Olinita	Czech	L2
post7396366	0.77	Reliure	français	L1
post7399392	0.79	Olinita	Czech	L2
post7396500	0.72	Jocaste	Français	L1
post7394707	0.76	Chimel	Français	L1
post7396157	0.76	Chimel	Français	L1
post7396510	0.71	Reliure	français	L1
post7397433	0.76	The Morrigan	French	L1
post5714420	0.83	Xence	Algeria (Arabic - French)	L1
post5715109	0.72	Ploupinet	Français/France	L1
post6600495	0.78	Chimel	Français	L1
post7368714	0.81	Aoyama	français Clodoaldien	L1
post7374205	0.82	LV4-26	France French	L1
post7374345	0.78	Aoyama	français Clodoaldien	L1
post7375983	0.74	Chimel	Français	L1
post7393537	0.66	W. Chopin	Russe	L2
post3555908	0.53	itka	français	L1
post7365945	0.8	duchevreuil	Swedish	L2
post7394514	0.78	Punky Zoé	France - français	L1
post7370078	0.8	Chimel	Français	L1
post7248231	0.75	DaniL	slovène	L2
post7248546	0.73	tilt	French French	L1
post7248873	0.7	Chimel	Français	L1
post7393047	0.64	Chimel	Français	L1
post7348435	0.79	nasti	Polish	L2
post7349327	0.71	tilt	French French	L1
post7349559	0.72	Asmodée	Français	L1
post7389958	0.73	snarkhunter	French - France	L1
post7032235	0.67	nasti	Polish	L2
post7032742	0.71	nasti	Polish	L2
post7390747	0.72	TitTornade	French - France	L1
post7390526	0.78	TitTornade	French - France	L1
post7390115	0.85	Ian Tenor	English UK	L2
post7384817	0.8	Duplicité Humaine	Anglais	L2
post7385370	0.79	xmarabout	French - Belgium	L1
post7375247	0.83	Ian Tenor	English UK	L2
post7381031	0.72	Ian Tenor	English UK	L2
post4952135	0.62	janpol	France - français	L1
post7008475	0.63	Exploser	France, français	L1
post7179069	0.85	Punky Zoé	France - français	L1
post7185203	0.8	Nicomon	Français, Québec ♀	L1
post2711040	0.66	Spectre scolaire	Maltese and Russian	L2
post2737013	0.79	Denis the fatalist	France/French	L1
post3003178	0.71	Spectre scolaire	Maltese and Russian	L2
post7373969	0.72	reka	slovenian	L2
post7376174	0.69	NY-RJ	English (NY,USA) & Português (RJ,Brasil)	L2
post7374453	0.72	Deleatur	French	L1
post7375130	0.81	Chimel	Français	L1
post7354156	0.72	sun-and-happiness	Croatian	L2
post7354355	0.8	Donaldos	French - France	L1
post7354948	0.79	tilt	French French	L1
post7355491	0.76	TitTornade	French - France	L1
post7356615	0.78	itka	français	L1
post7356818	0.79	TitTornade	French - France	L1
post7357094	0.8	Reliure	français	L1
post7358412	0.76	snarkhunter	French - France	L1
post7361298	0.78	TitTornade	French - France	L1
post7364303	0.76	Nanon	français (France)	L1
post7364457	0.75	Nicomon	Français, Québec ♀	L1
post7365648	0.76	Chimel	Français	L1
post7372932	0.75	TitTornade	French - France	L1
post7360278	0.72	nasti	Polish	L2
post7373011	0.84	Asmodée	Français	L1
post7373132	0.8	JiPiJou	French	L1
post7373624	0.79	Aoyama	français Clodoaldien	L1
post7370275	0.68	Grop	français	L1
post7370599	0.82	Chimel	Français	L1
post7367884	0.78	egressio	korean	L2
post7367501	0.76	Chimel	Français	L1
post7355819	0.78	Pierre Simon	English	L2
post7364721	0.75	Nicomon	Français, Québec ♀	L1
post7365627	0.76	Chimel	Français	L1
post7355696	0.68	Pierre Simon	English	L2
post7356713	0.48	itka	français	L1
post7365471	0.69	bh7	Canada; English	L2
post7356902	0.79	Reliure	français	L1
post7358031	0.79	Nicomon	Français, Québec ♀	L1
post7363234	0.77	Punky Zoé	France - français	L1
post7361416	0.83	TitTornade	French - France	L1
post7361752	0.75	tilt	French French	L1
post7362669	0.82	Reliure	français	L1
post7362861	0.89	timofei	French	L1
post6983441	0.8	nasti	Polish	L2
post6985159	0.67	onavarro	Spanish	L2
post6986929	0.78	Reliure	français	L1
post6989393	0.83	nasti	Polish	L2
post6989533	0.66	nasti	Polish	L2
post6989629	0.77	itka	français	L1
post6996940	0.78	nasti	Polish	L2
post7358944	0.76	Voyoux	french	L1
post7359191	0.8	Reliure	français	L1
post7167731	0.81	civsmurf	Bilingual: English (UK) - French (France)	L1
post7351407	0.77	TitTornade	French - France	L1
post7348834	0.78	itka	français	L1
post7286056	0.7	nasti	Polish	L2
post7292035	0.77	nasti	Polish	L2
post7296588	0.82	Nicomon	Français, Québec ♀	L1
post7305307	0.73	Asmodée	Français	L1
post7315037	0.8	Nicomon	Français, Québec ♀	L1
post7316426	0.74	Punky Zoé	France - français	L1
post7317831	0.77	Nicomon	Français, Québec ♀	L1
post7326369	0.86	nasti	Polish	L2
post7334199	0.8	Nanon	français (France)	L1
post7337319	0.8	Nicomon	Français, Québec ♀	L1
post7353779	0.81	Chimel	Français	L1
post7354549	0.76	tilt	French French	L1
post7348180	0.82	sarah82	French-France	L1
post6861246	0.71	nasti	Polish	L2
post7343562	0.78	la Vie en Zome	french	L1
post7335710	0.78	JiPiJou	French	L1
post7338623	0.78	Asmodée	Français	L1
post7338382	0.64	Maître Capello	French – Switzerland	L1
post7328553	0.7	Chimel	Français	L1
post7332625	0.77	Nicomon	Français, Québec ♀	L1
post7332971	0.7	Nicomon	Français, Québec ♀	L1
post7328011	0.69	arundhati	French - France	L1
post7331111	0.84	tilt	French French	L1
post7333186	0.79	Reliure	français	L1
post6951397	0.64	nasti	Polish	L2
post7328597	0.64	TitTornade	French - France	L1
post7330582	0.7	Catty	Australia - English	L2
post7329602	0.63	jann	English - USA	L2
post7318899	0.78	Pierre Simon	English	L2
post7311127	0.72	nasti	Polish	L2
post7323179	0.72	NY-RJ	English (NY,USA) & Português (RJ,Brasil)	L2
post7315378	0.78	egressio	korean	L2
post7310282	0.8	nasti	Polish	L2
post7310440	0.61	nasti	Polish	L2
post7040962	0.78	nasti	Polish	L2
post7049526	0.83	Reliure	français	L1
post7306712	0.69	Asmodée	Français	L1
post7310367	0.78	Chimel	Français	L1
post7310615	0.7	Asmodée	Français	L1
post6913211	0.71	nasti	Polish	L2
post7307692	0.72	Asmodée	Français	L1
post7306452	0.71	Krom le Barbare	French	L1
post7286419	0.75	nasti	Polish	L2
post7300439	0.81	Chimel	Français	L1
post7300958	0.71	itka	français	L1
post7293035	0.77	Chris Spokesperson	English - Ireland	L2
post7297096	0.76	Chimel	Français	L1
post7298342	0.71	jacquesvd	Dutch	L2
post7297560	0.72	acornek	Polish	L2
post7286015	0.77	Ian Tenor	English UK	L2
post7288657	0.69	Asmodée	Français	L1
post7291353	0.73	egressio	korean	L2
post7290142	0.83	egressio	korean	L2
post7287132	0.72	itka	français	L1
post7288286	0.65	TitTornade	French - France	L1
post7289389	0.77	Chimel	Français	L1
post7283615	0.74	Asmodée	Français	L1
post7283888	0.8	Chimel	Français	L1
post7285827	0.78	Chimel	Français	L1
post7285948	0.76	nasti	Polish	L2
post7286422	0.76	Chimel	Français	L1
post7274362	0.73	Asmodée	Français	L1
post7261680	0.74	Cintia&Martine	Français	L1
post7282779	0.78	Nanon	français (France)	L1
post7283246	0.79	Ian Tenor	English UK	L2
post7280419	0.8	tilt	French French	L1
post7281691	0.61	tilt	French French	L1
post7235898	0.81	DaniL	slovène	L2
post7278038	0.8	egressio	korean	L2
post7277461	0.75	ce que est est	United States, English	L2
post7277538	0.73	Asmodée	Français	L1
post7277869	0.71	Asmodée	Français	L1
post7268495	0.81	Chimel	Français	L1
post7267827	0.71	tilt	French French	L1
post7268292	0.89	nasti	Polish	L2
post7273932	0.88	nasti	Polish	L2
post7218871	0.78	nasti	Polish	L2
post7219867	0.77	TitTornade	French - France	L1
post7229536	0.77	nasti	Polish	L2
post7230587	0.75	TitTornade	French - France	L1
post7231253	0.78	nasti	Polish	L2
post7272912	0.58	didier48	Germany	L2
post7273038	0.5	Oh là là	russe-Russie	L2
post7266901	0.73	egressio	korean	L2
post7270423	0.57	itka	français	L1
post7270199	0.64	Pierre Simon	English	L2
post7270284	0.75	tilt	French French	L1
post7270056	0.72	Pierre Simon	English	L2
post7270348	0.79	Chimel	Français	L1
post7268281	0.65	DearPrudence	French (lower Normandy)	L1
post7244432	0.63	nasti	Polish	L2
post7237210	0.73	nasti	Polish	L2
post7238450	0.73	itka	français	L1
post7243503	0.82	nasti	Polish	L2
post7262632	0.72	egressio	korean	L2
post7234846	0.76	egressio	korean	L2
post7249206	0.77	Mauricet	French - France	L1
post7251193	0.77	TitTornade	French - France	L1
post7210755	0.77	snarkhunter	French - France	L1
post7213583	0.68	TitTornade	French - France	L1
post7231166	0.67	TitTornade	French - France	L1
post7236877	0.66	TitTornade	French - France	L1
post7247382	0.76	DeLaMancha	Français de France	L1
post7259415	0.82	Chimel	Français	L1
post7251491	0.7	tilt	French French	L1
post7258906	0.72	tilt	French French	L1
post7254859	0.71	GilbertAndré	Suisse, français	L1
post7254695	0.78	BinWord	Turkish	L2
post7254922	0.72	tilt	French French	L1
post7244075	0.74	le_cochon_rose	Polski	L2
post7249800	0.79	Pierre Simon	English	L2
post2552872	0.52	itka	français	L1
post7244548	0.7	tilt	French French	L1
post7244780	0.6	tilt	French French	L1
post7244330	0.73	Pierre Simon	English	L2
post7220449	0.8	Nicomon	Français, Québec ♀	L1
post7235757	0.77	Chimel	Français	L1
post7236059	0.76	Chimel	Français	L1
post7241117	0.81	Chimel	Français	L1
post7230493	0.67	nasti	Polish	L2
post7228494	0.67	egressio	korean	L2
post7212489	0.61	TitTornade	French - France	L1
post7217895	0.78	nasti	Polish	L2
post7218310	0.64	TitTornade	French - France	L1
post7218577	0.76	nasti	Polish	L2
post7219024	0.66	itka	français	L1
post7219565	0.84	Nicomon	Français, Québec ♀	L1
post7225229	0.78	Chimel	Français	L1
post7223417	0.78	egressio	korean	L2
post7209217	0.82	KevinW	UK, English	L2
post7211290	0.74	Chimel	Français	L1
post7197072	0.68	rolmich	french (France)	L1
post7205354	0.77	TitTornade	French - France	L1
post7208281	0.68	Nicomon	Français, Québec ♀	L1
post7210581	0.77	nasti	Polish	L2
post7213055	0.82	tilt	French French	L1
post7213827	0.8	Nicomon	Français, Québec ♀	L1
post7216078	0.71	KaRiNe_Fr	Français, French - France	L1
post7191759	0.83	nasti	Polish	L2
post7213668	0.82	Nicomon	Français, Québec ♀	L1
post7209891	0.63	nasti	Polish	L2
post7205239	0.76	Gaius_77	French	L1
post7207617	0.7	Maître Capello	French – Switzerland	L1
post7209441	0.87	Gaius_77	French	L1
post7209775	0.85	tilt	French French	L1
post7210387	0.81	snarkhunter	French - France	L1
post7211120	0.71	Gaius_77	French	L1
post7210309	0.78	Funambule	Dutch	L2
post7211075	0.82	caféolé	spanish	L2
post7202868	0.75	caféolé	spanish	L2
post7208182	0.71	Nicomon	Français, Québec ♀	L1
post7195461	0.77	Nicomon	Français, Québec ♀	L1
post7196236	0.76	Chimel	Français	L1
post7203276	0.67	Xence	Algeria (Arabic - French)	L1
post7200647	0.71	JiPiJou	French	L1
post7186095	0.69	Kiekie	Dutch - Nederlands	L2
post6991717	0.79	nasti	Polish	L2
post7180797	0.78	Nicomon	Français, Québec ♀	L1
post7197728	0.69	Grop	français	L1
post7197806	0.72	Nicomon	Français, Québec ♀	L1
post7190812	0.79	Pierre Simon	English	L2
post7190943	0.83	nasti	Polish	L2
post7193804	0.79	Chimel	Français	L1
post7190662	0.63	Pierre Simon	English	L2
post7175465	0.68	nasti	Polish	L2
post7183519	0.68	tilt	French French	L1
post7155110	0.79	tilt	French French	L1
post7155227	0.8	Grop	français	L1
post7159798	0.74	Reliure	français	L1
post7160709	0.77	Karzoff	French	L1
post7161112	0.69	Nicomon	Français, Québec ♀	L1
post7161218	0.74	Aoyama	français Clodoaldien	L1
post7173785	0.76	Nicomon	Français, Québec ♀	L1
post7163456	0.69	JiPiJou	French	L1
post7166830	0.74	TitTornade	French - France	L1
post7175800	0.74	JiPiJou	French	L1
post7150988	0.71	nasti	Polish	L2
post7155923	0.76	nasti	Polish	L2
post7156318	0.62	itka	français	L1
post7174978	0.66	Nicomon	Français, Québec ♀	L1
post5201456	0.7	Punky Zoé	France - français	L1
post5221616	0.72	itka	français	L1
post7170944	0.82	Reliure	français	L1
post7140382	0.79	tilt	French French	L1
post7144156	0.79	Nicomon	Français, Québec ♀	L1
post7148611	0.76	Nicomon	Français, Québec ♀	L1
post7169057	0.79	nasti	Polish	L2
post7171664	0.72	Nicomon	Français, Québec ♀	L1
post7168065	0.81	JiPiJou	French	L1
post1142962	0.66	J.F. de TROYES	francais-France	L1
post1143268	0.72	Gévy	Français France	L1
post1147315	0.71	geve	France, French	L1
post1150830	0.48	CARNESECCHI	French / France	L1
post1150894	0.71	J.F. de TROYES	francais-France	L1
post7165415	0.53	itka	français	L1
post7165701	0.7	itka	français	L1
post7157809	0.75	JiPiJou	French	L1
post7165516	0.51	LaCigognePerchée	French	L1
post7167895	0.82	Icetrance	US English	L2
post7163691	0.58	JiPiJou	French	L1
post7161117	0.81	Xigua	English - British	L2
post7145063	0.74	Chimel	Français	L1
post7157511	0.74	Nikem	Español	L2
post7157187	0.79	Chimel	Français	L1
post7137656	0.79	JiPiJou	French	L1
post6832674	0.66	nasti	Polish	L2
post6833228	0.66	nasti	Polish	L2
post6833393	0.71	nasti	Polish	L2
post7155880	0.81	Zemljanika	Italian	L2
post6899419	0.63	nasti	Polish	L2
post6915818	0.68	Nanon	français (France)	L1
post7122384	0.86	nasti	Polish	L2
post7129457	0.69	Nanon	français (France)	L1
post7129803	0.69	Chris Spokesperson	English - Ireland	L2
post7129995	0.77	Nicomon	Français, Québec ♀	L1
post7129219	0.8	nasti	Polish	L2
post7135467	0.72	nasti	Polish	L2
post7135527	0.79	Chimel	Français	L1
post7135717	0.73	itka	français	L1
post7137492	0.85	tilt	French French	L1
post7137789	0.82	itka	français	L1
post7135035	0.76	nasti	Polish	L2
post900317	0.48	yvo	france, français	L1
post900474	0.6	yvo	france, français	L1
post7147451	0.76	mekinking	Polish	L2
post7146305	0.72	sasuke87	Arabic-Algeria	L2
post7146470	0.76	Chimel	Français	L1
post7142664	0.69	Lacuzon	French - France	L1
post7142822	0.72	JiPiJou	French	L1
post7144230	0.69	CapnPrep	AmE	L2
post7143569	0.71	Nicomon	Français, Québec ♀	L1
post7142116	0.47	nicduf	français	L1
post7138688	0.85	JiPiJou	French	L1
post7136806	0.74	cyaxares_died	Deutsch	L2
post7139394	0.74	tilt	French French	L1
post7139431	0.62	CapnPrep	AmE	L2
post7131329	0.63	nicduf	français	L1
post7122517	0.8	nasti	Polish	L2
post7122625	0.82	Kajeetah	French - France	L1
post7129276	0.79	Nanon	français (France)	L1
post7128276	0.79	Maître Capello	French – Switzerland	L1
post7079213	0.77	nasti	Polish	L2
post7084478	0.79	nasti	Polish	L2
post7123291	0.86	nasti	Polish	L2
post7125688	0.77	Nicomon	Français, Québec ♀	L1
post7128409	0.74	nasti	Polish	L2
post7016837	0.85	W. Chopin	Russe	L2
post7019949	0.72	JiPiJou	French	L1
post7128982	0.73	Chimel	Français	L1
post7119056	0.7	Chimel	Français	L1
post7093236	0.68	The Morrigan	French	L1
post7110611	0.72	Nicomon	Français, Québec ♀	L1
post7118994	0.7	The Morrigan	French	L1
post7119415	0.75	itka	français	L1
post7117133	0.77	itka	français	L1
post951077	0.67	geve	France, French	L1
post951200	0.73	anangelaway	French	L1
post952770	0.75	LV4-26	France French	L1
post954204	0.76	geve	France, French	L1
post954700	0.77	LV4-26	France French	L1
post5315187	0.61	muycuriosa	German, Germany	L2
post7120140	0.55	CapnPrep	AmE	L2
post7112307	0.76	Nicomon	Français, Québec ♀	L1
post7121350	0.79	JiPiJou	French	L1
post7116056	0.75	Chris Spokesperson	English - Ireland	L2
post7034074	0.82	nasti	Polish	L2
post7107370	0.78	nasti	Polish	L2
post7110822	0.74	Nicomon	Français, Québec ♀	L1
post7103270	0.73	TitTornade	French - France	L1
post7103887	0.76	Chimel	Français	L1
post7104694	0.71	LILOIA	French	L1
post7109836	0.77	Nicomon	Français, Québec ♀	L1
post7111984	0.71	itka	français	L1
post7085376	0.79	nasti	Polish	L2
post7092067	0.79	itka	français	L1
post7092568	0.83	The Morrigan	French	L1
post7107968	0.74	Chimel	Français	L1
post7085131	0.79	Reliure	français	L1
post7093367	0.79	itka	français	L1
post7102938	0.74	Xence	Algeria (Arabic - French)	L1
post7100401	0.74	itka	français	L1
post7104786	0.68	Mnemosyne	American English	L2
post6892299	0.73	Fred_C	Français	L1
post7104983	0.83	itka	français	L1
post7105122	0.78	tilt	French French	L1
post7102692	0.76	Huffameg	Norwegian - nynorsk	L2
post7097176	0.76	ejb222	English, Haitian-Creole & French	L1
post7097396	0.82	CapnPrep	AmE	L2
post7083256	0.78	CapnPrep	AmE	L2
post7093735	0.81	rolmich	french (France)	L1
post7048468	0.8	Nicomon	Français, Québec ♀	L1
post7092464	0.75	nasti	Polish	L2
post7089852	0.77	TitTornade	French - France	L1
post7070122	0.68	nasti	Polish	L2
post7076530	0.6	nasti	Polish	L2
post7032678	0.7	JiPiJou	French	L1
post3625470	0.79	Aoyama	français Clodoaldien	L1
post7077249	0.72	tilt	French French	L1
post7077401	0.72	nasti	Polish	L2
post7077435	0.81	tilt	French French	L1
post7076478	0.77	egressio	korean	L2
post7076840	0.83	duchevreuil	Swedish	L2
post7071873	0.82	Chimel	Français	L1
post7072558	0.78	Reliure	français	L1
post7074873	0.7	Reliure	français	L1
post7071327	0.56	nasti	Polish	L2
post7071416	0.68	itka	français	L1
post7071840	0.72	nasti	Polish	L2
post7070539	0.81	geostan	English Canada	L2
post7069626	0.82	nasti	Polish	L2
post7068451	0.72	swift	Spanish – Costa Rica (Valle Central)	L2
post7053027	0.8	Aoyama	français Clodoaldien	L1
post7053612	0.78	Chimel	Français	L1
post7062648	0.81	nasti	Polish	L2
post7063187	0.72	tilt	French French	L1
post7052945	0.69	itka	français	L1
post7059782	0.8	Maiteh	French - Belgium	L1
post7057276	0.77	snarkhunter	French - France	L1
post7057308	0.71	Punky Zoé	France - français	L1
post7059227	0.82	Punky Zoé	France - français	L1
post7057947	0.82	Chimel	Français	L1
post7052296	0.78	Nicomon	Français, Québec ♀	L1
post7052547	0.76	Punky Zoé	France - français	L1
post7053588	0.77	Nicomon	Français, Québec ♀	L1
post6481036	0.78	Espero Antos	Italian	L2
post6483691	0.81	xtrasystole	France	L1
post7053633	0.79	Chimel	Français	L1
post7049376	0.81	nasti	Polish	L2
